filename	NH	NC	NN	NO	NF	mu	alpha	HOMO	HOMO_ev	HOMO_kcm	HOMO_kjm	LUMO	LUMO_ev	LUMO_kcm	LUMO_kjm	gap	gap_ev	gap_kcm	gap_kjm	zpve	zpve_ev	zpve_kcm	zpve_kjm	zpve_cmi	U0	U0_ev	U0_kcm	U0_kjm	U	U_ev	U_kcm	U_kjm	H	H_ev	H_kcm	H_kjm	G	G_ev	G_kcm	G_kjm	Cv
bigqm7wdef2tzvp_009677.xyz	11	06	00	00	01	1.76755000	69.20380000	-0.36536000	-9.94195121	-229.26685960	-959.25254056	0.11010000	2.99597336	69.08879254	289.06750798	0.47546000	12.93792457	298.35565214	1248.32004853	0.16021700	4.35972629	100.53768460	420.64967235	35163.56703086	-2.62180800	-71.34302392	-1645.20934592	-6883.55590335	-2.63951200	-71.82477426	-1656.31877356	-6930.03774859	-2.65556000	-72.26146255	-1666.38904552	-6972.17176647	-2.43469700	-66.25147467	-1527.79542167	-6392.29604426	28.40400000
bigqm7wdef2tzvp_009678.xyz	12	05	02	00	00	1.46451000	73.38000000	-0.31415000	-8.54845624	-197.13209969	-824.80070510	0.10411000	2.83297717	65.33001082	273.34076526	0.41826000	11.38143342	262.46211051	1098.14147036	0.17477300	4.75581519	109.67171243	458.86644480	38358.23976660	-2.65292000	-72.18962449	-1664.73242052	-6965.24044747	-2.67167500	-72.69997400	-1676.50136062	-7014.48169282	-2.68866700	-73.16234983	-1687.16400151	-7059.09418233	-2.45444900	-66.78895393	-1540.18998870	-6444.15491272	30.38200000
bigqm7wdef2tzvp_009679.xyz	11	05	01	01	00	3.30074000	69.26030000	-0.33354000	-9.07608498	-209.29950829	-875.70914270	0.09779000	2.66100123	61.36415097	256.74760768	0.43133000	11.73708620	270.66365927	1132.45675038	0.16283900	4.43107454	102.18301442	427.53373235	35739.02951459	-2.56042600	-69.67273476	-1606.69155970	-6722.39748578	-2.57832300	-70.15973689	-1617.92209666	-6769.38605245	-2.59437100	-70.59642518	-1627.99236862	-6811.52007032	-2.37186300	-64.54167458	-1488.36649169	-6227.32540124	28.67700000
bigqm7wdef2tzvp_009680.xyz	10	05	01	00	01	2.69565000	65.27670000	-0.33011000	-8.98274993	-207.14715081	-866.70367901	0.10349000	2.81610612	64.94095495	271.71295550	0.43360000	11.79885605	272.08810576	1138.41663451	0.14951000	4.06837400	93.81894071	392.53844794	32813.65215167	-2.42623300	-66.02115752	-1522.48418152	-6370.07381549	-2.44262800	-66.46728816	-1532.77219927	-6413.11888174	-2.45773200	-66.87828890	-1542.25010229	-6452.77442797	-2.24897100	-61.19761319	-1411.25059803	-5904.67250215	27.96000000
bigqm7wdef2tzvp_009681.xyz	10	05	00	02	00	3.36964000	65.13790000	-0.34322000	-9.33949117	-215.37379995	-901.12397901	0.09610000	2.61501399	60.30365997	252.31051332	0.43932000	11.95450516	275.67745993	1153.43449233	0.14957900	4.07025159	93.86223886	392.71960741	32828.79590124	-2.45952900	-66.92718776	-1543.37773680	-6457.49245078	-2.47590000	-67.37266532	-1553.65069432	-6500.47450504	-2.49100400	-67.78366606	-1563.12859734	-6540.13005127	-2.28192300	-62.09428271	-1431.92829005	-5991.18796557	28.48100000
bigqm7wdef2tzvp_009682.xyz	09	05	00	01	01	1.52485000	61.30810000	-0.36280000	-9.87229007	-227.66043536	-952.53126153	0.10581000	2.87923653	66.39677692	277.80411462	0.46861000	12.75152660	294.05721227	1230.33537615	0.13672600	3.72050367	85.79685966	358.97406082	30007.88846291	-2.32924700	-63.38203424	-1461.62454816	-6115.43710951	-2.34428600	-63.79126625	-1471.06166307	-6154.92199827	-2.35844600	-64.17657944	-1479.94719715	-6192.09907286	-2.16278000	-58.85223681	-1357.16492938	-5678.37806454	27.22600000
bigqm7wdef2tzvp_009683.xyz	08	05	00	00	02	2.14705000	57.42660000	-0.38810000	-10.56073808	-243.53642492	-1018.95640188	0.11204000	3.04876345	70.30616091	294.16097724	0.50014000	13.60950153	313.84258583	1313.11737911	0.12460500	3.39067449	78.19081739	327.15037994	27347.63645481	-2.20079600	-59.88670477	-1381.02032936	-5778.18905803	-2.21491700	-60.27095673	-1389.88139057	-5815.26373814	-2.22813300	-60.63058238	-1398.17455571	-5849.96234110	-2.04484700	-55.64311667	-1283.16085518	-5368.74501805	25.28000000
bigqm7wdef2tzvp_009684.xyz	13	06	01	00	00	0.99346000	77.42020000	-0.30308000	-8.24722622	-190.18556987	-795.73642433	0.10652000	2.89855661	66.84230864	279.66821935	0.40960000	11.14578283	257.02787851	1075.40464367	0.18459000	5.02294935	115.83197288	484.64097455	40512.82222378	-2.84126500	-77.31475259	-1782.92069147	-7459.74017309	-2.86133900	-77.86099391	-1795.51731655	-7512.44445243	-2.87927500	-78.34905729	-1806.77232638	-7559.53541358	-2.63253000	-71.63478438	-1651.93750245	-6911.70651026	30.87000000
bigqm7wdef2tzvp_009685.xyz	12	05	02	00	00	1.82652000	73.54350000	-0.29999000	-8.16314305	-188.24656561	-787.62363050	0.10402000	2.83052815	65.27353497	273.10447030	0.40401000	10.99367120	253.52010057	1060.72810080	0.17404100	4.73589646	109.21237550	456.94457907	38197.58433636	-2.64775900	-72.04918654	-1661.49384415	-6951.69024394	-2.66649900	-72.55912788	-1673.25337160	-7000.89210679	-2.68349100	-73.02150371	-1683.91601250	-7045.50459631	-2.44915600	-66.64492407	-1536.86858108	-6430.25814324	30.32000000
bigqm7wdef2tzvp_009686.xyz	11	05	01	01	00	2.84856000	69.29740000	-0.31570000	-8.59063389	-198.10473937	-828.87022951	0.10315000	2.80685425	64.72760173	270.82028563	0.41885000	11.39748813	262.83234109	1099.69051514	0.16148900	4.39433917	101.33587664	423.98930787	35442.73876210	-2.54991200	-69.38663427	-1600.09392514	-6694.79298279	-2.56751100	-69.86552741	-1611.13746429	-6740.99915057	-2.58355900	-70.30221570	-1621.20773624	-6783.13316845	-2.36186200	-64.26953353	-1482.09076949	-6201.06777956	29.23500000
bigqm7wdef2tzvp_009687.xyz	10	05	01	00	01	1.32563000	65.61000000	-0.31221000	-8.49566616	-195.91473132	-819.70723584	0.11411000	3.10509101	71.60510551	299.59576145	0.42632000	11.60075717	267.51983683	1119.30299729	0.14894300	4.05294515	93.46314284	391.04978965	32689.21003563	-2.42045200	-65.86384851	-1518.85654928	-6354.89580220	-2.43686700	-66.31052338	-1529.15711722	-6397.99337843	-2.45197100	-66.72152412	-1538.63502024	-6437.64892467	-2.24323700	-61.04158312	-1407.65245873	-5889.61788734	27.77200000
bigqm7wdef2tzvp_009688.xyz	12	06	00	01	00	1.18916000	73.40300000	-0.33249000	-9.04751302	-208.64062335	-872.95236810	0.11112000	3.02372898	69.72885220	291.74551759	0.44361000	12.07124200	278.36947555	1164.69788569	0.17150300	4.66683397	107.61975646	450.28106104	37640.55772168	-2.73824000	-74.51129977	-1718.27152842	-7189.24807491	-2.75692800	-75.01982611	-1729.99842538	-7238.31341178	-2.77392000	-75.48220194	-1740.66106627	-7282.92590129	-2.54036500	-69.12684718	-1594.10309224	-6669.72733793	30.07200000
bigqm7wdef2tzvp_009689.xyz	11	05	01	01	00	2.07746000	69.39510000	-0.31917000	-8.68505739	-200.28219722	-837.98071318	0.10783000	2.93420352	67.66434604	283.10762385	0.42700000	11.61926091	267.94654327	1121.08833703	0.16087900	4.37774023	100.95309586	422.38775310	35308.85923690	-2.54250500	-69.18507954	-1595.44596250	-6675.34590712	-2.55987300	-69.65768686	-1606.34454696	-6720.94558449	-2.57592000	-70.09434794	-1616.41419141	-6763.07697686	-2.35472900	-64.07543473	-1477.61474445	-6182.34009078	29.55100000
bigqm7wdef2tzvp_009690.xyz	10	05	00	02	00	2.20756000	65.18920000	-0.34365000	-9.35119207	-215.64362903	-902.25294384	0.11116000	3.02481743	69.75395258	291.85053757	0.45481000	12.37600950	285.39758160	1194.10348142	0.14829000	4.03517611	93.05337916	389.33533840	32545.89310127	-2.44604100	-66.56016061	-1534.91388909	-6422.07971193	-2.46217600	-66.99921629	-1545.03875437	-6464.44214827	-2.47728000	-67.41021703	-1554.51665739	-6504.09769451	-2.26892000	-61.74045309	-1423.76878442	-5957.04859403	28.64000000
bigqm7wdef2tzvp_009691.xyz	09	05	00	01	01	1.02978000	61.65520000	-0.34351000	-9.34738247	-215.55577770	-901.88537389	0.11611000	3.15951378	72.86012445	304.84676068	0.45962000	12.50689625	288.41590215	1206.73213458	0.13584300	3.69647602	85.24276880	356.65574465	29814.09236332	-2.31538000	-63.00469398	-1452.92287436	-6079.02930630	-2.33042200	-63.41400762	-1462.36187179	-6118.52207156	-2.34458200	-63.79932082	-1471.24740587	-6155.69914616	-2.14889700	-58.47446116	-1348.45321543	-5641.92825334	27.00900000
bigqm7wdef2tzvp_009692.xyz	10	05	00	02	00	0.17080800	65.74450000	-0.33930000	-9.23282255	-212.91396283	-890.83202050	0.12213000	3.32332631	76.63773145	320.65226839	0.46143000	12.55614886	289.55169429	1211.48428889	0.14746100	4.01261788	92.53317381	387.15879922	32363.94863178	-2.43997200	-66.39501472	-1531.10553412	-6406.14555475	-2.45601600	-66.83159417	-1541.17329604	-6448.26907063	-2.47112000	-67.24259491	-1550.65119906	-6487.92461686	-2.26288100	-61.57612354	-1419.97925474	-5941.19320184	28.46900000
bigqm7wdef2tzvp_009693.xyz	13	06	01	00	00	1.70091000	77.03010000	-0.32462000	-8.83335943	-203.70212383	-852.28968610	0.10584000	2.88005287	66.41560220	277.88287960	0.43046000	11.71341230	270.11772603	1130.17256571	0.18487100	5.03059575	116.00830305	485.37873994	40574.49459522	-2.84591200	-77.44120389	-1785.83672797	-7471.94086982	-2.86601400	-77.98820713	-1798.45092331	-7524.71866314	-2.88395000	-78.47627051	-1809.70593315	-7571.80962430	-2.63736500	-71.76635142	-1654.97151073	-6924.40080091	30.49400000
bigqm7wdef2tzvp_009694.xyz	12	05	02	00	00	0.78081500	73.16430000	-0.31996000	-8.70655438	-200.77792970	-840.05485788	0.10837000	2.94889767	68.00320116	284.52539364	0.42833000	11.65545205	268.78113086	1124.58025152	0.17431500	4.74335238	109.38431309	457.66396597	38257.72038538	-2.65230400	-72.17286228	-1664.34587469	-6963.62313971	-2.67107200	-72.68356553	-1676.12297241	-7012.89851655	-2.68806400	-73.14594137	-1686.78561330	-7057.51100606	-2.45402500	-66.77741630	-1539.92392469	-6443.04170089	29.93300000
bigqm7wdef2tzvp_009695.xyz	11	05	01	01	00	3.21646000	68.79510000	-0.33514000	-9.11962319	-210.30352344	-879.90994209	0.10225000	2.78236400	64.16284321	268.45733597	0.43739000	11.90198719	274.46636665	1148.36727806	0.16205100	4.40963197	101.68853696	425.46483865	35566.08350499	-2.55638700	-69.56282798	-1604.15704895	-6711.79309282	-2.57417400	-70.04683686	-1615.31855988	-6758.49285453	-2.59022200	-70.48352515	-1625.38883184	-6800.62687240	-2.36814800	-64.44058429	-1486.03529402	-6217.57167016	28.59700000
bigqm7wdef2tzvp_009696.xyz	10	05	01	00	01	1.91214000	65.08840000	-0.33861000	-9.21404669	-212.48098130	-889.02042576	0.10180000	2.77011888	63.88046395	267.27586115	0.44041000	11.98416557	276.36144525	1156.29628691	0.14907800	4.05661868	93.54785662	391.40423210	32718.83911087	-2.42379600	-65.95484338	-1520.95494095	-6363.67547292	-2.44022000	-66.40176315	-1531.26115647	-6406.79667865	-2.45532400	-66.81276389	-1540.73905949	-6446.45222489	-2.24685100	-61.13992506	-1409.92027795	-5899.10644296	27.45800000
bigqm7wdef2tzvp_009697.xyz	11	04	03	00	00	2.05504000	68.96980000	-0.31641000	-8.60995397	-198.55027109	-830.73433424	0.10376000	2.82345319	65.11038250	272.42184040	0.42017000	11.43340716	263.66065359	1103.15617464	0.16386700	4.45904784	102.82809416	430.23274596	35964.64943574	-2.45944200	-66.92482037	-1543.32314348	-6457.26403232	-2.47694500	-67.40110122	-1554.30644172	-6503.21815214	-2.49299200	-67.83776230	-1564.37608616	-6545.34954451	-2.27085000	-61.79297106	-1424.97987770	-5962.11580830	29.42900000
bigqm7wdef2tzvp_009698.xyz	10	04	02	01	00	4.12609000	64.73460000	-0.33014000	-8.98356627	-207.16597610	-866.78244400	0.09412000	2.56113545	59.06119122	247.11202408	0.42426000	11.54470172	266.22716732	1113.89446807	0.15148800	4.12219812	95.06015444	397.73168618	33247.77297273	-2.36322700	-64.30667707	-1482.94731992	-6204.65158654	-2.37969400	-64.75476693	-1493.28051834	-6247.88568875	-2.39479800	-65.16576767	-1502.75842136	-6287.54123499	-2.18494900	-59.45548597	-1371.07618680	-5736.58276558	28.11200000
bigqm7wdef2tzvp_009699.xyz	09	04	02	00	01	2.58636000	61.07150000	-0.33255000	-9.04914571	-208.67827392	-873.10989808	0.09724000	2.64603497	61.01902077	255.30358289	0.42979000	11.69518067	269.69729469	1128.41348096	0.13861000	3.77176992	86.97908750	363.92050210	30421.37866860	-2.23082900	-60.70394427	-1399.86632124	-5857.04068807	-2.24594000	-61.11513549	-1409.34861683	-5896.71461280	-2.26010000	-61.50044868	-1418.23415091	-5933.89168740	-2.06374000	-56.15722135	-1295.01639157	-5418.34858234	26.97200000
bigqm7wdef2tzvp_009700.xyz	09	04	01	02	00	3.85641000	60.71960000	-0.33403000	-9.08941855	-209.60698793	-876.99563751	0.09337000	2.54072691	58.59055912	245.14289936	0.42740000	11.63014547	268.19754705	1122.13853688	0.13842200	3.76665418	86.86111572	363.42690817	30380.11743789	-2.26341800	-61.59073605	-1420.31622733	-5942.60309513	-2.27844500	-61.99964152	-1429.74581212	-5982.05647790	-2.29260500	-62.38495472	-1438.63134620	-6019.23355249	-2.09608000	-57.03723750	-1315.31004780	-5503.25724000	27.46500000
bigqm7wdef2tzvp_009701.xyz	08	04	01	01	01	2.35519000	57.12310000	-0.33637000	-9.15309319	-211.07536009	-883.13930662	0.09686000	2.63569464	60.78056717	254.30589303	0.43323000	11.78878783	271.85592726	1137.44519965	0.12554800	3.41633482	78.78255882	329.62622608	27554.60103229	-2.13117900	-57.99232986	-1337.33500265	-5595.40965110	-2.14486300	-58.36469044	-1345.92184223	-5631.33698788	-2.15807900	-58.72431609	-1354.21500737	-5666.03559084	-1.97501100	-53.74278247	-1239.33810390	-5185.39062671	26.30300000
bigqm7wdef2tzvp_009702.xyz	07	04	01	00	02	0.49672200	53.41010000	-0.34813000	-9.47309907	-218.45487145	-914.01518213	0.11368000	3.09339012	71.33527644	298.46679661	0.46181000	12.56648918	289.79014788	1212.48197874	0.11337700	3.08514507	71.14514107	297.67127023	24883.37529262	-2.00078400	-54.44410146	-1255.51090544	-5253.05762837	-2.01360400	-54.79295140	-1263.55557684	-5286.71653348	-2.02587600	-55.12688951	-1271.25637304	-5318.93666479	-1.85498700	-50.47676333	-1164.02190739	-4870.26766052	24.36900000
bigqm7wdef2tzvp_009703.xyz	12	06	00	01	00	1.92342000	72.59280000	-0.34935000	-9.50629695	-219.22043300	-917.21829167	0.10660000	2.90073352	66.89250940	279.87825931	0.45595000	12.40703048	286.11294239	1197.09655098	0.17200100	4.68038524	107.93225618	451.58855985	37749.85608815	-2.75040200	-74.84224462	-1725.90329858	-7221.17940127	-2.76916900	-75.35292066	-1737.67976879	-7270.45215261	-2.78616000	-75.81526928	-1748.34178218	-7315.06201662	-2.55262700	-69.46051317	-1601.79761335	-6701.92121425	29.77100000
bigqm7wdef2tzvp_009704.xyz	11	05	01	01	00	1.82202000	68.78190000	-0.32738000	-8.90846285	-205.43404996	-859.53606505	0.10825000	2.94563230	67.92790002	284.21033368	0.43563000	11.85409516	273.36194998	1143.74639874	0.16131900	4.38971323	101.22920003	423.54297293	35405.42807475	-2.55607300	-69.55428360	-1603.96001098	-6710.96868594	-2.57349100	-70.02825149	-1614.88997091	-6756.69963829	-2.58953900	-70.46493977	-1624.96024287	-6798.83365616	-2.36857000	-64.45206749	-1486.30010301	-6218.67963100	29.27800000
bigqm7wdef2tzvp_009705.xyz	10	05	00	02	00	1.80417000	64.49800000	-0.35245000	-9.59065224	-221.16571235	-925.35734048	0.11053000	3.00767426	69.35862161	290.19647281	0.46298000	12.59832650	290.52433396	1215.55381330	0.14869800	4.04627836	93.30940302	390.40654225	32635.43875091	-2.45833400	-66.89467015	-1542.62786299	-6454.35497874	-2.47449600	-67.33446054	-1552.76967103	-6496.78830357	-2.48960000	-67.74546128	-1562.24757405	-6536.44384981	-2.28165200	-62.08690843	-1431.75823498	-5990.47645517	28.36100000
bigqm7wdef2tzvp_009706.xyz	09	05	00	01	01	0.72171300	60.96310000	-0.36496000	-9.93106666	-229.01585581	-958.20234071	0.10378000	2.82399742	65.12293269	272.47435039	0.46874000	12.75506407	294.13878850	1230.67669110	0.13595900	3.69963254	85.31555990	356.96030261	29839.55142057	-2.32558300	-63.28233173	-1459.32535347	-6105.81727891	-2.34055300	-63.68968615	-1468.71917022	-6145.12100819	-2.35471300	-64.07499935	-1477.60470430	-6182.29808279	-2.15965300	-58.76714681	-1355.20270727	-5670.16812724	26.84500000
bigqm7wdef2tzvp_009707.xyz	10	04	02	01	00	1.26369000	64.84130000	-0.32150000	-8.74845991	-201.74429429	-844.09812729	0.10450000	2.84358961	65.57473951	274.36471012	0.42600000	11.59204953	267.31903380	1118.46283741	0.15113800	4.11267414	94.84052613	396.81276132	33170.95685171	-2.36053900	-64.23353287	-1481.26057447	-6197.59424357	-2.37684700	-64.67729612	-1491.49399889	-6240.41089134	-2.39195100	-65.08829686	-1500.97190191	-6280.06643758	-2.18243200	-59.38699492	-1369.49674547	-5729.97438304	28.55600000
bigqm7wdef2tzvp_009708.xyz	09	04	01	02	00	0.91418300	60.59130000	-0.32965000	-8.97023269	-206.85849646	-865.49594918	0.10462000	2.84685498	65.65004065	274.67977007	0.43427000	11.81708767	272.50853711	1140.17571925	0.13815800	3.75947037	86.69545322	362.73377627	30322.17613518	-2.26233000	-61.56113007	-1419.63349702	-5939.74655155	-2.27719500	-61.96562729	-1428.96142528	-5978.77460338	-2.29135500	-62.35094049	-1437.84695936	-6015.95167797	-2.09553300	-57.02235287	-1314.96680012	-5501.82109171	27.87600000
bigqm7wdef2tzvp_009709.xyz	08	04	01	01	01	1.80469000	57.06660000	-0.33333000	-9.07037059	-209.16773130	-875.15778778	0.10839000	2.94944190	68.01575135	284.57790363	0.44172000	12.01981248	277.18348265	1159.73569141	0.12560800	3.41796751	78.82020938	329.78375606	27567.76951018	-2.13252000	-58.02882033	-1338.17649285	-5598.93044609	-2.14633300	-58.40469117	-1346.84428115	-5635.19647232	-2.15954900	-58.76431682	-1355.13744629	-5669.89507528	-1.97618200	-53.77464700	-1240.07291749	-5188.46508676	26.21800000
bigqm7wdef2tzvp_009710.xyz	08	04	00	03	00	3.00089000	56.76130000	-0.34724000	-9.44888093	-217.89638802	-911.67848747	0.08638000	2.35051934	54.20426793	226.79065703	0.43362000	11.79940027	272.10065595	1138.46914450	0.12548200	3.41453887	78.74114319	329.45294311	27540.11570661	-2.16316800	-58.86279482	-1357.40840306	-5679.39675840	-2.17688500	-59.23605337	-1366.01595044	-5715.41073666	-2.19010100	-59.59567902	-1374.30911559	-5750.10933962	-2.00649500	-54.59950568	-1259.09461202	-5268.05185669	26.88700000
bigqm7wdef2tzvp_009711.xyz	07	04	00	02	01	2.14848000	53.12760000	-0.36687000	-9.98304040	-230.21439890	-963.21704498	0.09945000	2.70617213	62.40581669	261.10593704	0.46632000	12.68921253	292.62021559	1224.32298202	0.11259600	3.06389298	70.65505617	295.62075503	24711.96560544	-2.03214600	-55.29750488	-1275.19085741	-5335.39854740	-2.04454400	-55.63487162	-1282.97071981	-5367.94949167	-2.05681500	-55.96878251	-1290.67088850	-5400.16699749	-1.88660600	-51.33716008	-1183.86312929	-4953.28333295	25.58500000
bigqm7wdef2tzvp_009712.xyz	06	04	00	01	02	2.14313000	49.40910000	-0.37857000	-10.30141359	-237.55625968	-993.93539051	0.11239000	3.05828743	70.52578922	295.07990210	0.49096000	13.35970102	308.08204890	1289.01529262	0.10041700	2.73248553	63.01261835	263.64479517	22038.98406872	-1.90184000	-51.75169830	-1193.42260854	-4993.28019414	-1.91334000	-52.06462921	-1200.63896743	-5023.47343975	-1.92466700	-52.37285256	-1207.74676719	-5053.21247392	-1.76682800	-48.07783494	-1108.70130011	-4638.80623966	23.63000000
bigqm7wdef2tzvp_009713.xyz	16	07	00	00	00	0.09143390	86.65890000	-0.38365000	-10.43964742	-240.74400779	-1007.27292857	0.10959000	2.98209556	68.76876271	287.72850317	0.49324000	13.42174298	309.51277049	1295.00143175	0.21860400	5.94851736	137.17607996	573.94471857	47978.03233873	-3.25637100	-88.61036130	-2043.40363711	-8549.60081766	-3.27922600	-89.23227748	-2057.74536602	-8609.60661144	-3.29999400	-89.79740350	-2070.77748267	-8664.13298751	-3.01825500	-82.13089542	-1893.98359238	-7924.42735054	33.93500000
bigqm7wdef2tzvp_009714.xyz	15	06	01	00	00	1.38577000	81.89350000	-0.31744000	-8.63798170	-199.19660584	-833.43859884	0.10684000	2.90726425	67.04311167	280.50837922	0.42428000	11.54524595	266.23971751	1113.94697807	0.20826500	5.66717886	130.68825956	546.79967801	45708.88412392	-3.06019100	-83.27203201	-1920.29882948	-8034.53030253	-3.08183900	-83.86110405	-1933.88315446	-8091.36711827	-3.10166300	-84.40054253	-1946.32290218	-8143.41502271	-2.83277200	-77.08364631	-1777.59125354	-7437.44180483	33.37600000
bigqm7wdef2tzvp_009715.xyz	14	06	00	01	00	1.76940000	78.04360000	-0.35403000	-9.63364623	-222.15717731	-929.50562988	0.10501000	2.85746742	65.89476934	275.70371492	0.45904000	12.49111365	288.05194665	1205.20934480	0.19536200	5.31607038	122.59150488	512.92285644	42877.00295401	-2.96312500	-80.63073183	-1859.38899536	-7779.68355658	-2.98338900	-81.18214331	-1872.10484724	-7832.88668085	-3.00226900	-81.69589424	-1883.95222601	-7882.45611364	-2.74635500	-74.73212015	-1723.36376776	-7210.55400431	32.65900000
bigqm7wdef2tzvp_009716.xyz	13	06	00	00	01	1.77594000	74.10390000	-0.39210000	-10.66958362	-246.04646280	-1029.45840035	0.10956000	2.98127922	68.74993742	287.64973818	0.50166000	13.65086283	314.79640022	1317.10813853	0.18322300	4.98575139	114.97416744	481.05191657	40212.80040255	-2.83541100	-77.15545715	-1779.24725103	-7444.37049832	-2.85481100	-77.68335800	-1791.42093473	-7495.30519092	-2.87274700	-78.17142138	-1802.67594457	-7542.39615207	-2.62913100	-71.54229288	-1649.80459777	-6902.78243705	30.69700000
