Index	E1_eV	E1_nm	E2_eV	E2_nm	f1_au	f2_au	n_C	n_H	n_N	n_O	n_F
17070	8.29264883	149.5109586	8.5300657	145.3496279	0.0108398	0.00128148	8	14	0	0	0
17071	7.14421359	173.5449058	7.38426752	167.9031632	0.00745203	0.01328798	7	12	0	1	0
17072	7.0269777	176.4402746	7.39421247	167.6773396	0.0001409	0.02989736	7	12	0	1	0
17073	7.10263297	174.560882	7.41731303	167.1551235	0.06082838	0.00742906	7	13	1	0	0
17074	7.20991113	171.9635449	7.23548357	171.3557724	0.00273002	0.05587375	6	11	1	1	0
17075	7.99191922	155.1369378	8.10497871	152.9728725	0.04135512	0.00584437	7	12	0	1	0
17076	7.16749783	172.9811302	7.46207521	166.1524228	0.00096428	0.01283025	6	10	0	2	0
17077	7.00316584	177.0401993	7.34311085	168.844227	0.00010286	0.02203348	6	10	0	2	0
17078	7.0894798	174.8847462	7.17979411	172.6848787	0.00073982	0.06114803	6	11	1	1	0
17079	7.23149003	171.4504025	7.63489199	162.391541	0.02488755	0.01075204	7	12	0	1	0
17080	7.02807622	176.4126961	7.36417518	168.3612685	0.00038628	0.01915963	6	10	0	2	0
17081	6.62154196	187.2436788	7.01708201	176.6890958	0.00757389	0.43274537	6	9	1	1	0
17082	5.48496354	226.0437769	5.94468845	208.5629696	0.24348804	0.00022987	8	8	0	0	0
17083	4.76861652	260.0003316	5.62668397	220.3503666	0.01802696	0.21470908	7	6	0	1	0
17084	5.67600787	218.4355456	6.69396533	185.2178514	0.17472617	0.00208914	7	7	1	0	0
17085	4.86619246	254.7868557	6.11391196	202.790273	0.00232927	0.23023435	6	6	2	0	0
17086	4.715332	262.938405	5.85653091	211.7024387	0.00852055	0.15916635	6	5	1	1	0
17087	7.25135025	170.9808287	7.56337149	163.9271424	0.00043098	0.00230464	8	10	0	0	0
17088	7.06228502	175.558176	7.32703491	169.2146811	0.0002684	0.00012666	7	8	0	1	0
17089	6.93592161	178.756616	7.14522831	173.5202603	0.01459308	0.0004735	7	8	0	1	0
17090	8.38994558	147.7771058	8.72489159	142.1039864	0.00169758	0.00708619	7	9	1	0	0
17091	7.23068892	171.4693978	7.58358356	163.4902372	0.00089004	0.01839565	6	7	1	1	0
17092	6.76843173	183.1800814	7.17182499	172.8767612	0.00512206	0.00942998	6	8	2	0	0
17093	6.78921633	182.6192914	7.13653862	173.7315442	0.00437877	0.03177782	6	8	2	0	0
17094	6.46491595	191.7800454	7.1591189	173.1835848	0.00768107	0.00284964	6	8	2	0	0
17095	7.07143539	175.3310053	7.43738523	166.704001	0.00665603	0.00241473	6	7	1	1	0
17096	3.81891908	324.657802	5.33980414	232.1886425	0.00017527	0.23758689	7	8	0	1	0
17097	3.76750154	329.088618	4.40978762	281.1568228	0.00048385	0.01416991	6	6	0	2	0
17098	4.35251609	284.8563567	7.64793713	162.1145487	0.00008872	0.0343282	7	10	0	1	0
17099	4.32959322	286.364518	6.49222584	190.9733126	0.00026112	0.03567681	6	8	0	2	0
17100	4.35729386	284.5440115	5.81428986	213.2404653	0.00004784	0.00230656	6	9	1	1	0
17101	4.28239616	289.5205928	5.97490642	207.5081665	0.00019288	0.00388438	6	8	0	2	0
17102	5.86142569	211.5256493	6.85819964	180.7824125	0.00121087	0.26942518	6	9	1	1	0
17103	6.44184261	192.4669619	7.61904299	162.729345	0.00800251	0.00486281	6	9	1	1	0
17104	6.32391092	196.0561892	6.96470962	178.0177413	0.13759323	0.02458031	8	12	0	0	0
17105	5.44556609	227.6791533	6.47743482	191.4093942	0.01026882	0.13277914	7	10	0	1	0
17106	6.40613039	193.5399064	6.85297179	180.920324	0.11238928	0.00281837	7	10	0	1	0
17107	5.47630325	226.4012453	6.50713061	190.5358829	0.00722676	0.10342556	6	8	0	2	0
17108	8.7455766	141.7678825	8.89104484	139.4483885	0.00470687	0.00429765	8	14	0	0	0
17109	7.24025345	171.2428831	7.40377673	167.4607327	0.0178917	0.00149356	7	12	0	1	0
17110	7.19706627	172.2704543	7.51051746	165.0807527	0.01605921	0.00413659	7	12	0	1	0
17111	7.37623119	168.0860922	8.06942731	153.6468237	0.02771424	0.01061019	7	12	0	1	0
17112	7.17122634	172.8911929	7.41229688	167.2682429	0.02215442	0.00305729	6	10	0	2	0
17113	7.63943983	162.2948676	7.94376623	156.0773365	0.01641773	0.00197718	6	10	0	2	0
17114	7.18488754	172.562461	8.71136399	142.324655	0.00058812	0.0170599	7	12	0	1	0
17115	7.22592367	171.5824762	7.33492839	169.0325808	0.00119138	0.00887348	6	10	0	2	0
17116	7.32226856	169.3248294	7.52363852	164.7928555	0.0021454	0.01053229	6	10	0	2	0
17117	6.94441863	178.5378936	7.55933822	164.0146054	0.00925476	0.19651587	6	9	1	1	0
17118	6.91586791	179.2749503	7.39651863	167.6250594	0.00929756	0.01301289	5	8	2	1	0
17119	6.96558964	177.995251	7.66309577	161.793864	0.00927354	0.17276282	5	7	1	2	0
17120	4.41216535	281.0053064	7.20946323	171.9742284	0.00005675	0.03662543	7	10	0	1	0
17121	4.4920313	276.0091798	7.3659842	168.3199207	0.00013323	0.04031711	6	8	0	2	0
17122	4.42401237	280.252805	6.48039678	191.3219077	0.00007851	0.01659549	6	9	1	1	0
17123	6.15500578	201.4363464	7.32796554	169.1931913	0.00059129	0.05187279	6	9	1	1	0
17124	5.98646472	207.1075222	7.18088447	172.6586579	0.00127243	0.02015725	5	8	2	1	0
17125	6.13790968	201.9974128	7.26900772	170.5654916	0.00073288	0.01485109	5	7	1	2	0
17126	6.16950482	200.9629479	7.844301	158.056387	0.00058835	0.11264293	6	8	0	2	0
17127	6.1682882	201.0025855	7.44534946	166.5256791	0.00059369	0.01523803	5	7	1	2	0
17128	6.22588109	199.1431988	7.90422945	156.8580319	0.00055772	0.09032665	5	6	0	3	0
17129	4.52437448	274.0360862	5.27124806	235.2084103	0.00001138	0.00232955	6	9	1	1	0
17130	8.13806612	152.3509218	8.25361382	150.2180623	0.00199944	0.00253199	8	14	0	0	0
17131	7.86800511	157.5802072	8.0564619	153.8940902	0.03756911	0.02945586	7	12	0	1	0
17132	6.94513457	178.5194893	7.7262836	160.4706661	0.06131016	0.08050855	7	13	1	0	0
17133	7.24866776	171.0441031	7.4824111	165.7008496	0.02907364	0.00835183	7	12	0	1	0
17134	7.2367255	171.3263652	7.36538718	168.3335642	0.01042348	0.01407976	6	11	1	1	0
17135	7.36516051	168.3387449	7.54033488	164.4279591	0.01159775	0.02122739	6	10	0	2	0
17136	7.1990976	172.2218457	8.0237843	154.5208382	0.01066	0.00161572	7	12	0	1	0
17137	7.18091359	172.6579578	7.9021652	156.8990074	0.01164993	0.020356	6	10	0	2	0
17138	7.04723304	175.9331455	7.1966619	172.2801338	0.07100308	0.01129339	6	11	1	1	0
17139	6.7134944	184.6790661	7.07245881	175.305634	0.04960902	0.07177995	6	11	1	1	0
17140	6.86483023	180.6077985	7.20090334	172.1786582	0.00003511	0.00035395	8	8	0	0	0
17141	6.26781329	197.810914	6.54127246	189.5413902	0.01766231	0.00486221	7	7	1	0	0
17142	6.5318312	189.8153578	6.93900792	178.6771091	0.00011362	0.00005356	7	6	0	1	0
17143	6.70562405	184.8958228	6.93203501	178.8568399	0.00030523	0	7	7	1	0	0
17144	5.99663253	206.7563536	6.41491749	193.2747971	0.00941766	0.00364902	6	6	2	0	0
17145	6.08337344	203.8082797	6.11044877	202.9052076	0.0096995	0.00685532	6	5	1	1	0
17146	5.90210317	210.0678078	6.61567001	187.4098727	0.00003079	0.00024904	7	6	0	1	0
17147	5.82551673	212.8295106	6.57727856	188.5037807	0.00001932	0.00026436	6	5	1	1	0
17148	5.80404804	213.6167493	5.96356525	207.9027935	-0.00000201	0.0079165	6	4	0	2	0
17149	7.78763547	159.20646	8.14996702	152.128453	0.00004727	0.00043444	7	7	1	0	0
17150	6.31821612	196.2329006	6.63495608	186.8651216	0.01099553	0.00248693	6	6	2	0	0
17151	6.47756653	191.4055024	7.54565851	164.3119514	0.0054587	0.03380134	6	6	2	0	0
17152	6.61795686	187.345113	7.80610221	158.8298286	0.00000275	0.00001539	6	5	1	1	0
17153	6.6644486	186.0381782	6.66489758	186.0256455	0.00000499	0.00135986	6	6	2	0	0
17154	6.29115657	197.0769382	6.88371466	180.1123283	0.00954793	0.00843604	6	6	2	0	0
17155	6.01454333	206.1406505	6.477477	191.4081478	0.0088038	0.00442407	5	5	3	0	0
17156	6.09356682	203.467347	6.1604505	201.258313	0.00494824	0.0096208	5	4	2	1	0
17157	5.96837732	207.7351699	6.6922736	185.2646724	-0.00000052	0.01371344	6	5	1	1	0
17158	5.90098479	210.1076211	6.05692452	204.6982543	0.00000167	0.00398243	5	4	2	1	0
17159	5.86017451	211.5708112	5.93700858	208.832758	0.00000784	0.00566666	5	3	1	2	0
17160	4.21806845	293.9359306	7.44358045	166.565255	0.00011893	0.18044362	7	8	0	1	0
17161	4.12846517	300.3154498	5.27373191	235.0976304	0.00020563	0.01318413	6	7	1	1	0
17162	4.10727131	301.8651022	5.82155367	212.9743959	0.00010593	0.00039775	6	6	0	2	0
17163	3.96666547	312.5652731	5.7573016	215.3512115	0.00015225	0.00007051	6	7	1	1	0
17164	4.16872496	297.4151299	5.6436968	219.6861242	0.00014583	0.00851157	5	6	2	1	0
17165	4.11001123	301.6638657	5.73084561	216.3453633	0.00020153	0.01289868	5	5	1	2	0
17166	4.24810546	291.8576023	5.46400506	226.9108211	0.00006891	0.01836251	6	6	0	2	0
17167	4.17940352	296.6552209	5.67354224	218.5304739	0.00008397	0.01717587	5	5	1	2	0
17168	4.11664809	301.1775235	5.70481411	217.3325636	0.00006732	0.01715333	5	4	0	3	0
17169	8.52215073	145.4846218	8.64402507	143.4333965	0.02407148	0.01232209	8	12	0	0	0
17170	6.97054564	177.8686976	7.12251143	174.0736941	0.00813089	0.01022237	7	11	1	0	0
17171	6.50012177	190.7413306	7.25826249	170.8179991	0.00070749	0.00294848	7	10	0	1	0
17172	6.77168812	183.0919933	6.85912537	180.7580134	0.01563122	0.01142853	7	11	1	0	0
17173	6.21190124	199.5913694	6.58998546	188.1403051	0.00957442	0.01608673	6	10	2	0	0
17174	6.26168937	198.0043728	6.34227506	195.4885058	0.00246594	0.00967755	6	9	1	1	0
17175	6.67711332	185.6853128	7.22798057	171.533648	0.00108277	0.01441106	7	10	0	1	0
17176	6.29181917	197.0561839	6.36366648	194.8313728	0.00042627	0.01028415	6	9	1	1	0
17177	6.28008889	197.4242559	6.30152629	196.7526308	0.00021166	0.00021791	6	8	0	2	0
17178	7.48082522	165.7359769	7.95285075	155.8990498	0.00138855	0.02813568	7	10	0	1	0
17179	6.50332292	190.6474415	7.27229241	170.488452	0.00153185	0.00354427	6	8	0	2	0
17180	7.29851493	169.8759114	7.3867922	167.8457769	0.01332097	0.04043585	6	9	1	1	0
17181	7.16272441	173.0964092	8.50673003	145.7483511	0.00036484	0.01323318	7	10	0	1	0
17182	6.60060307	187.8376661	7.23872254	171.2790991	0.00071137	0.00037064	6	8	0	2	0
17183	6.83258801	181.4600666	6.93564568	178.7637276	0.01585269	0.0125295	6	9	1	1	0
17184	6.19152753	200.2481405	6.56516024	188.8517309	0.01233254	0.01551181	5	8	2	1	0
17185	6.37689529	194.4271968	6.47515016	191.4769304	0.00200181	0.0091973	5	7	1	2	0
17186	6.65239123	186.3753697	7.58479066	163.4642182	0.00014206	0.00128824	6	8	0	2	0
17187	6.30638597	196.6010139	6.35358003	195.1406717	0.00449508	0.00322528	5	7	1	2	0
17188	6.20225807	199.9016908	6.32626579	195.9832098	0.00083257	0.00001293	5	6	0	3	0
17189	8.11172033	152.8457373	8.39325748	147.7187944	0.00845306	0.01084212	8	12	0	0	0
17190	7.50651929	165.168679	7.79541521	159.0475738	0.00640306	0.00142861	7	10	0	1	0
17191	6.81079414	182.0407209	7.23417715	171.3867175	0.01013498	0.00568665	7	10	0	1	0
17192	6.83173575	181.4827038	6.89933209	179.7046234	0.01276258	0.00571825	6	9	1	1	0
17193	6.84463503	181.1406845	7.35072351	168.6693662	0.00677502	0.01052698	6	8	0	2	0
17194	6.51729243	190.2387977	6.69980789	185.0563325	0.0125825	0.00808539	6	10	2	0	0
17195	6.63774416	186.7866319	7.46607501	166.0634099	0.00996519	0.03036466	6	9	1	1	0
17196	7.12645354	173.9774024	8.20410271	151.1246165	0.00564849	0.02551683	7	10	0	1	0
17197	6.79655742	182.422041	7.16054233	173.149158	0.0085029	0.00360938	6	9	1	1	0
17198	6.99946481	177.1338107	7.50788993	165.1385259	0.00042674	0.00787433	6	8	0	2	0
17199	6.6718452	185.8319309	7.10048626	174.6136574	0.00701149	0.04567543	5	8	2	1	0
17200	7.18667723	172.5194879	7.23558697	171.3533235	0.03526074	0.00002719	5	7	1	2	0
17201	6.80855274	182.1006494	7.50301991	165.2457131	0.01698229	0.01246793	6	8	0	2	0
17202	6.80161084	182.286506	7.00522138	176.9882503	0.02028043	0.0089053	5	7	1	2	0
17203	6.78586089	182.709592	7.10087892	174.6040017	0.01466671	0.00000243	5	6	0	3	0
17204	7.8276539	158.3925263	7.88185435	157.3033224	0.00392694	0.01103291	8	12	0	0	0
17205	6.76226427	183.3471491	7.30849334	169.6439768	0.00336335	0.01802958	7	10	0	1	0
17206	6.87539152	180.330367	7.40575527	167.4159935	0.00059494	0.0180871	7	10	0	1	0
17207	6.32197918	196.1160959	6.66412424	186.0472331	0.00573763	0.01655101	6	9	1	1	0
17208	6.70679468	184.8635503	6.91764862	179.2288021	0.00510976	0.00667835	7	10	0	1	0
17209	6.55598402	189.1160612	7.02315722	176.5362552	0.0118559	0.00134645	6	8	0	2	0
17210	6.66054784	186.1471315	6.9906671	177.3567325	0.00853279	0.01496585	6	9	1	1	0
17211	6.86510725	180.6005108	6.89318314	179.8649261	0.00792465	0.00101088	6	9	1	1	0
17212	6.0813881	203.8748153	6.5420273	189.5195202	0.00579908	0.01002644	6	10	2	0	0
17213	7.56147976	163.9681538	7.71260498	160.7552673	0.00112272	0.0096793	7	10	0	1	0
17214	6.60069314	187.8351029	7.28143979	170.2742743	0.00443321	0.02108623	6	8	0	2	0
17215	6.95267185	178.3259591	7.45203938	166.376184	0.00047423	0.02093882	6	8	0	2	0
17216	6.28384488	197.3062512	6.59369138	188.0345627	0.00599778	0.00660531	6	9	1	1	0
17217	6.45700071	192.015137	6.95937428	178.1542169	0.00459477	0.03897731	8	8	0	0	0
17218	6.34452898	195.4190577	6.92282722	179.0947306	0.0114551	0.02784464	7	7	1	0	0
17219	6.5090686	190.4791532	6.81706201	181.8733457	0.00279514	0.07520562	7	7	1	0	0
17220	6.14857137	201.647147	6.52417799	190.0380211	0.0001683	0.03534014	7	6	0	1	0
17221	6.18911987	200.3260401	6.6017484	187.8050784	0.00003877	0.02164508	7	7	1	0	0
17222	5.78688528	214.2502946	6.59638721	187.9577162	0.00366071	0.05554262	7	6	0	1	0
17223	7.10497233	174.5034066	7.59463928	163.2522402	0.0078259	0.03547092	7	7	1	0	0
17224	6.645479	186.5692264	7.2457711	171.1124817	0.01247257	0.03546262	6	6	2	0	0
17225	6.83585936	181.3732275	7.02350553	176.5275005	0.01051784	0.03700687	6	6	2	0	0
17226	6.39656504	193.8293237	6.51531035	190.2966718	0.00072975	0.00893755	6	6	2	0	0
17227	6.44208261	192.4597914	6.70693482	184.8596876	0.00079243	0.02594801	6	5	1	1	0
17228	6.37910105	194.359968	6.73922113	183.9740605	0.00056056	0.01336753	6	6	2	0	0
17229	6.0336294	205.4885698	6.60620018	187.6785204	0.003791	0.01768551	6	6	2	0	0
17230	5.99344526	206.8663051	6.81355446	181.9669722	0.00297142	0.0363184	6	5	1	1	0
17231	4.31778375	287.1477469	6.26743124	197.8229721	0.00026084	0.20821262	7	8	0	1	0
17232	4.37180161	283.5997571	6.01947186	205.97187	0.00046288	0.05835676	6	7	1	1	0
17233	4.38825579	282.536373	5.94707162	208.479392	0.00039082	0.06437168	6	7	1	1	0
17234	4.33024656	286.3213115	5.68241751	218.1891552	0.00093205	0.13183837	6	6	0	2	0
17235	4.21346565	294.2570273	5.50114724	225.3787839	0.00140821	0.04628845	6	7	1	1	0
17236	4.33793242	285.8140135	5.40804349	229.2588581	0.0001709	0.07482578	6	6	0	2	0
17237	7.43022755	166.8645902	7.50489287	165.2044736	0.00332057	0.00912289	8	12	0	0	0
17238	7.21382957	171.8701369	7.39736627	167.6058519	0.00247445	0.02680727	7	11	1	0	0
17239	7.09227876	174.815728	7.15827399	173.2040262	0.00087977	0.00177083	7	11	1	0	0
17240	6.58858761	188.1802214	6.96227175	178.080075	0.00161401	0.00808779	7	10	0	1	0
17241	6.57110892	188.6807675	6.81716514	181.8705943	0.00354467	0.00322623	7	11	1	0	0
17242	6.81343392	181.9701916	6.91341779	179.3384853	0.0000601	0.0110023	7	10	0	1	0
17243	7.38333445	167.9243822	7.47157797	165.9411011	0.00149977	0.00035592	7	10	0	1	0
17244	6.36199134	194.8826725	6.88475196	180.0851915	0.00048123	0.00780271	6	8	0	2	0
17245	6.45451304	192.0891425	6.83581201	181.3744838	0.00289544	0.00329096	6	9	1	1	0
17246	7.20036918	172.1914313	7.70330549	160.9493323	0.00931147	0.00182666	7	10	0	1	0
17247	7.3354718	169.0200589	7.58014486	163.5644039	0.00484949	0.02229567	6	9	1	1	0
17248	7.25517672	170.8906514	7.37972731	168.006462	0.00051085	0.00970985	6	9	1	1	0
17249	6.55579545	189.1215011	6.8474408	181.0664614	0.00119207	0.00145053	6	8	0	2	0
17250	6.60781545	187.6326428	6.7542995	183.5633548	0.00113564	0.01339623	6	9	1	1	0
17251	6.80299454	182.2494297	6.99387342	177.2754239	0.00508154	0.00556991	6	8	0	2	0
17252	7.97554015	155.4555369	8.25034492	150.2775808	0.01724947	0.01435889	8	12	0	0	0
17253	7.31203219	169.5618734	7.40663038	167.3962127	0.00520318	0.00697233	7	10	0	1	0
17254	6.90978861	179.4326781	7.28580232	170.1723189	0.02090876	0.0060338	7	10	0	1	0
17255	6.70764776	184.8400394	7.25787065	170.8272213	0.01340233	0.0023349	6	9	1	1	0
17256	7.60814374	162.9624672	7.87197389	157.5007606	0.0044147	0.00045615	7	10	0	1	0
17257	7.21222736	171.9083181	7.53115158	164.6284585	0.0037612	0.00519838	6	8	0	2	0
17258	8.00371917	154.9082182	8.3646545	148.2239195	0.00037697	0.00127608	8	12	0	0	0
17259	7.54424379	164.3427637	7.68053528	161.4264932	0.00547434	0.00310586	7	10	0	1	0
17260	6.9166105	179.2557026	7.14886348	173.4320259	0.00515127	0.00627097	7	10	0	1	0
17261	6.74182444	183.9030201	6.88088305	180.186448	0.00434611	0.00794878	6	9	1	1	0
17262	7.20201738	172.152025	7.52516889	164.7593422	0.00305003	0.00742501	6	8	0	2	0
17263	6.74091204	183.9279118	7.28515387	170.1874659	0.03159274	0.0148926	7	11	1	0	0
17264	7.17916036	172.7001228	8.44534823	146.8076676	0.00245685	0.01099608	7	10	0	1	0
17265	7.01684092	176.6951667	7.26621883	170.6309574	0.00605446	0.00776481	6	9	1	1	0
17266	7.28966443	170.0821605	7.63043803	162.4863305	0.00245267	0.00261436	6	8	0	2	0
17267	6.98891414	177.4012171	7.26471649	170.6662439	0.08788974	0.00264271	6	9	1	1	0
17268	7.99820288	155.0150571	8.22312156	150.7750878	0.00615563	0.00019912	8	14	0	0	0
17269	7.97167287	155.5309527	8.1010981	153.0461501	0.02272731	0.00115927	7	12	0	1	0
17270	7.05673226	175.696318	7.58185918	163.5274207	0.05950094	0.01156247	7	13	1	0	0
17271	7.22413833	171.6248803	7.63950758	162.2934282	0.01649179	0.00489601	7	12	0	1	0
17272	6.82169992	181.7496944	7.24383991	171.1580999	0.02873649	0.02169995	7	13	1	0	0
17273	7.01375378	176.7729398	7.36398035	168.365723	0.02462467	0.01314221	6	12	2	0	0
17274	7.01303105	176.7911573	7.40664317	167.3959237	0.02314456	0.01138049	6	11	1	1	0
17275	6.96915161	177.9042767	7.24285949	171.1812686	0.00557209	0.04905235	6	12	2	0	0
17276	7.82139773	158.5192211	8.08823609	153.2895258	0.0647491	0.02162425	7	12	0	1	0
17277	8.03373387	154.3294682	8.06659978	153.7006805	0.0538427	0.01687638	6	10	0	2	0
17278	7.23885098	171.2760601	7.89448859	157.0515761	0.04972332	0.04241957	6	11	1	1	0
17279	6.94214077	178.5964757	7.42089405	167.0744613	0.01903923	0.01501872	7	13	1	0	0
17280	7.00702414	176.9427151	7.27630255	170.3944918	0.03060618	0.028245	6	11	1	1	0
17281	6.99622394	177.2158648	7.14993125	173.4061255	0.03213398	0.0725988	6	12	2	0	0
17282	7.24481136	171.1351496	7.95472589	155.8623003	0.00550925	0.01118922	7	12	0	1	0
17283	7.29126881	170.0447354	8.01139577	154.7597835	0.00594182	0.02580414	6	10	0	2	0
17284	7.14959764	173.4142169	7.24814421	171.056458	0.05619301	0.00578062	6	11	1	1	0
17285	7.23257005	171.4248002	7.52864759	164.6832131	0.00693316	0.01216739	6	10	0	2	0
17286	7.0850936	174.9930129	7.14744005	173.4665652	0.02302116	0.00266977	8	12	0	0	0
17287	6.38861279	194.0705936	6.97119518	177.8521248	0.00529726	0.01643903	7	11	1	0	0
17288	7.1717058	172.8796342	7.46917439	165.994501	0.00203421	0.01438591	7	10	0	1	0
17289	6.38085183	194.3066395	6.82935666	181.5459256	0.0298738	0.00201405	7	11	1	0	0
17290	6.73491329	184.0917354	6.96592216	177.9867543	0.00845285	0.01782388	7	10	0	1	0
17291	6.19735023	200.0599982	6.78899374	182.6252789	0.01784795	0.00500679	6	9	1	1	0
17292	6.42599197	192.9417093	6.60721544	187.649682	0.00119087	0.01431393	6	9	1	1	0
17293	6.46539705	191.7657749	7.1177478	174.1901947	0.005144	0.00806767	6	8	0	2	0
17294	6.929214	178.9296557	7.2271724	171.5528297	0.01333259	0.01282476	7	10	0	1	0
17295	6.47016258	191.6245318	6.73267135	184.153037	0.00346027	0.01942618	6	9	1	1	0
17296	6.65949531	186.1765521	7.27610717	170.3990673	0.01204087	0.00603403	6	8	0	2	0
17297	6.37693366	194.4260269	6.94683881	178.4756936	0.02642051	0.00222882	6	9	1	1	0
17298	6.6175495	187.3566453	6.95423977	178.2857533	0.01117058	0.00097512	7	10	0	1	0
17299	6.39758737	193.7983498	6.8613284	180.6999757	0.00413853	0.00703062	6	9	1	1	0
17300	6.84843347	181.0402161	7.2821364	170.2579858	0.00353516	0.00247156	6	8	0	2	0
17301	6.38279472	194.2474935	6.62846889	187.048004	0.01602365	0.00887051	6	9	1	1	0
17302	6.54451088	189.4475993	6.76787879	183.1950472	0.00599841	0.00986547	6	8	0	2	0
17303	6.38615832	194.145183	6.50061947	190.7267272	0.00253513	0.00156038	5	7	1	2	0
17304	6.24634106	198.4909028	6.65046766	186.4292767	0.00185651	0.01219248	5	6	0	3	0
17305	6.17528832	200.7747348	6.3466082	195.3550362	0.01931511	0.0020912	7	10	0	1	0
17306	6.36231951	194.8726204	6.47942534	191.3505922	0.01156663	0.01643274	6	9	1	1	0
17307	6.04134791	205.2260347	6.3977735	193.7927118	0.00349729	0.00093332	6	9	1	1	0
17308	6.55424957	189.1661071	7.14058523	173.6330897	0.00238505	0.00957531	6	8	0	2	0
17309	6.35766555	195.0152718	6.55515952	189.1398482	0.0237977	0.01464859	6	9	1	1	0
17310	6.23925331	198.7163871	6.39646436	193.8323746	0.00257392	0.0027027	8	12	0	0	0
17311	6.39521372	193.8702801	6.55702458	189.0860496	0.0175297	0.01160757	7	10	0	1	0
17312	6.43249359	192.7466943	6.6159473	187.4020181	0.0110157	0.01014302	7	11	1	0	0
17313	5.90435301	209.9877621	6.28229464	197.3549389	0.00373257	0.00171837	7	11	1	0	0
17314	6.03088078	205.5822228	6.45575851	192.052084	0.00423905	0.00320071	6	9	1	1	0
17315	6.53836792	189.6255903	6.86786213	180.5280672	0.00104776	0.00533566	7	10	0	1	0
